"Sample","site","chamberID","year","mon","mday","gasName","Location","SampleType","Run","id.x","time_label","peakArea","fname","Known.conc","id.y","diameter_cm","height_cm","area_m2","volume_m3","lon","lat","Easting","Northing","mmntID","date","startTime","Soil_moisture_.","Nitrate_conc_g_kg","Pressure","Temp","GC_filename.x","time_mins.x","sampleName.x","GC_filename.y","time_mins.y","sampleName.y","GC_filename","time_mins","sampleName","Sec"
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P1-A-01",3,2,2,1,97.7264175415039,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P2-D-04",3,61,61,2,4.80999517440796,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P2-D-05",3,62,62,2,88.7229614257812,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CO2","P1-A-02",3,3,3,1,89.8408966064453,"../data-raw/SRUC_template_GC_input.xlsx",344,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P2-D-05",3,62,62,2,231.044570922852,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"N2O","P1-A-02",3,3,3,1,219.059448242188,"../data-raw/SRUC_template_GC_input.xlsx",0.285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P1-A-02",3,3,3,1,10.9742774963379,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
